id,cliente_id,endereco
1549,1553,"Viela Zoe da Costa, 73, Grotinha, 19961-871 Gomes / SC"
1550,2636,"Parque Mariana Azevedo, 30, Vila Inestan, 37506959 Correia / PI"
1551,1690,"Lagoa Rocha, 96, Aparecida, 22404009 Cardoso / PB"
1552,1561,"Recanto Guerra, 969, Goiania, 97210-790 Cirino da Prata / RN"
1553,2642,"Conjunto Cassiano, 701, Savassi, 96032-645 Ferreira Paulista / PA"
1554,2850,"Parque Cirino, 19, Vila São Paulo, 44412-706 Aparecida / MS"
1555,2623,"Estação de Mendes, Santa Maria, 18786038 Vieira do Norte / GO"
1556,952,"Setor de Moraes, 83, Lagoinha Leblon, 27841717 Barbosa / MS"
1557,1160,"Colônia Fernandes, 23, Suzana, 28914-600 Cassiano Verde / PR"
1558,1986,"Residencial Azevedo, 95, Heliopolis, 79234617 da Luz / AP"
1559,1641,"Conjunto Farias, 38, Padre Eustáquio, 32882338 Rocha das Flores / AM"
1560,2269,"Distrito Rafaela Nunes, 74, Jardim Montanhês, 83224-618 Moura de da Mata / ES"
1561,3,"Estrada de Aparecida, 80, Vila Do Pombal, 88121517 Pastor / GO"
1562,2572,"Setor de das Neves, Bandeirantes, 20877482 Garcia de Minas / MA"
1563,1782,"Travessa de Aparecida, 1, Barão Homem De Melo 3ª Seção, 91242-145 Alves das Pedras / PI"
1564,2602,"Conjunto de Pacheco, Vila Mantiqueira, 54532-395 Melo de Novaes / DF"
1565,1182,"Alameda Viana, 82, Ápia, 42429-303 Santos / AC"
1566,2759,"Passarela de da Cruz, 83, Candelaria, 32236246 Cassiano de Mendes / MS"
1567,1988,"Vereda de Cunha, 224, Cenaculo, 47933-339 das Neves / MA"
1568,631,"Praça Gonçalves, 33, São Francisco, 36026720 Martins / BA"
1569,1635,"Ladeira Fernandes, 9, Vila Esplanada, 53089-039 Cirino das Flores / PI"
1570,2764,"Quadra Correia, Ademar Maldonado, 24161-161 Peixoto de Minas / GO"
1571,1768,"Largo Valentim Melo, 3, Custodinha, 89661746 Albuquerque das Flores / SC"
1572,1618,"Estrada Cassiano, 76, Dona Clara, 12313684 da Mota / MA"
1573,2926,"Estação de Pastor, 34, Marieta 3ª Seção, 92036-688 Sá da Serra / RR"
1574,2402,"Travessa da Rosa, Conjunto Floramar, 14692-474 Barbosa de Marques / ES"
1575,2957,"Trecho Clarice da Rocha, 99, Santa Rita De Cássia, 41884913 Novais da Prata / RJ"
1576,2461,"Estrada da Mota, 6, Jardim Felicidade, 26900030 Fonseca da Mata / PB"
1577,1237,"Quadra de Pereira, 83, Senhor Dos Passos, 01559812 Almeida / RS"
1578,1924,"Lago de Cavalcanti, 34, Paulo Vi, 92324689 Almeida Verde / SP"
1579,2244,"Vale Sousa, 38, Castanheira, 18350-723 Rezende de Farias / MG"
1580,1515,"Estação de Barbosa, 859, Cachoeirinha, 18220-912 Nunes / RJ"
1581,1246,"Conjunto de Costa, 47, Funcionários, 98979641 Marques Grande / RO"
1582,1716,"Travessa de Nunes, 7, Fazendinha, 25015-345 Marques / AM"
1583,2400,"Chácara Duarte, 70, Vila Pilar, 31908-820 Cardoso / PE"
1584,2648,"Viaduto Monteiro, 602, João Paulo Ii, 81917-414 Ribeiro / SE"
1585,697,"Morro de Gonçalves, 157, São Francisco Das Chagas, 04666-785 Cunha de Andrade / AM"
1586,1420,"Praia de Marques, 393, Santa Sofia, 31447-633 Leão / AP"
1587,153,"Viela Antonella Novais, 20, Nova Granada, 11903649 Cavalcanti da Praia / MS"
1588,1739,"Chácara de Rezende, 6, Alto Caiçaras, 14744741 Barros de Pereira / PE"
1589,1799,"Passarela Vasconcelos, 3, Vila Santo Antônio Barroquinha, 10146-240 da Paz / AP"
1590,1806,"Alameda Rafaela Rios, 25, Barro Preto, 11810077 Fonseca / PI"
1591,1272,"Via Alana Cardoso, 49, Vila Sumaré, 86686963 Cirino / MA"
1592,270,"Feira de Peixoto, 27, Conjunto Jatoba, 67112-990 Albuquerque dos Dourados / GO"
1593,2793,"Trevo Gael Rocha, 6, Vila Copacabana, 00907-708 Rios da Prata / RO"
1594,929,"Distrito Silveira, 97, Santa Rita, 12861-106 Pereira / RR"
1595,1358,"Vale Kaique Brito, 33, Vila Satélite, 45459455 Montenegro / AP"
1596,947,"Jardim Aragão, 1, Santo André, 21511-440 Sá / SE"
1597,1544,"Feira Luísa Pires, 96, Dona Clara, 47809319 Caldeira / ES"
1598,99,"Setor de Moura, 74, Serra Verde, 38065-882 Ferreira / PA"
1599,2560,"Quadra Asafe Abreu, Baleia, 75404578 da Rosa / ES"
1600,1388,"Condomínio Sá, 72, Santo André, 79491-440 Gonçalves / PB"
1601,639,"Setor Lopes, 9, Vila Rica, 56150892 Rodrigues / RJ"
1602,750,"Feira Clara Jesus, 95, Parque São José, 21693637 Araújo da Serra / PI"
1603,2037,"Avenida Josué Azevedo, 20, Rio Branco, 76611858 Albuquerque do Norte / RS"
1604,284,"Ladeira Martins, 24, Barroca, 08588757 da Costa das Pedras / RS"
1605,408,"Viela Pereira, 13, Cidade Nova, 33665-466 da Rocha Paulista / ES"
1606,726,"Morro Otávio Barbosa, 827, Vila Satélite, 34204-560 Fernandes / SC"
1607,2474,"Chácara Cauê Aparecida, 23, Vila Primeiro De Maio, 22035-584 da Paz de Sá / AC"
1608,132,"Fazenda de Rezende, 95, São Pedro, 40905-110 Santos / PI"
1609,938,"Rodovia Costela, 58, Bonsucesso, 97334846 Monteiro / RO"
1610,2659,"Quadra Heloisa Gonçalves, 4, Santa Helena, 32575980 Freitas / RS"
1611,734,"Residencial Rebeca da Mata, 94, Dom Silverio, 30607022 Aparecida Verde / PR"
1612,41,"Aeroporto de Camargo, 4, Heliopolis, 62310-768 Correia / TO"
1613,2680,"Loteamento de Mendonça, Virgínia, 46271368 Cavalcanti Verde / MG"
1614,2131,"Trecho Pastor, 15, Minas Brasil, 88321-079 Oliveira de Montenegro / PA"
1615,2782,"Vila Barros, 2, Aarão Reis, 77120-554 Novaes do Sul / SP"
1616,1792,"Jardim da Costa, 884, Califórnia, 77471-653 Gonçalves / MS"
1617,2766,"Parque de Macedo, 143, Dom Joaquim, 06095479 Silveira / AP"
1618,1768,"Condomínio Melo, 74, Nazare, 85215-010 Moura / PR"
1619,736,"Conjunto Pimenta, 5, Itapoa, 90970-121 Barros Grande / SP"
1620,1186,"Passarela Ágatha Novaes, Vista Do Sol, 33113-960 Camargo / AM"
1621,1626,"Trevo Farias, 85, Caiçara - Adelaide, 72379-105 Azevedo / SE"
1622,1804,"Lago de Mendes, Vila Petropolis, 44036-617 Ramos Verde / SP"
1623,1276,"Pátio Emanuel Ribeiro, 52, Lourdes, 96569-178 Azevedo / AP"
1624,2177,"Morro da Cunha, Vila Bandeirantes, 93403586 Pinto / AL"
1625,156,"Distrito de Cavalcante, 9, Carlos Prates, 91947-047 Pacheco / SE"
1626,653,"Trecho de Monteiro, Independência, 17655-772 Sales / CE"
1627,1962,"Estação de Garcia, 16, Tupi A, 16120-315 Azevedo / PE"
1628,647,"Sítio Maria Helena Brito, 41, Monte São José, 44821075 da Rosa Verde / RO"
1629,437,"Vereda de Barros, Calafate, 20539404 Ribeiro do Oeste / PR"
1630,2708,"Trecho da Mata, 115, Madre Gertrudes, 18898931 Cardoso / AC"
1631,479,"Vale Cavalcanti, 63, Tupi B, 17229877 Sales / PR"
1632,1940,"Conjunto Sabrina Casa Grande, 7, São Salvador, 78786893 Pereira do Norte / PR"
1633,1159,"Via de Macedo, 40, Marçola, 82602631 Porto de Rios / RN"
1634,1251,"Passarela Fernanda Sampaio, 495, Califórnia, 35183-922 Vasconcelos / GO"
1635,1237,"Vila Gonçalves, 91, Vitoria, 24018886 Marques de da Rosa / AP"
1636,1603,"Largo Lavínia Ramos, Vila Da Luz, 42879-758 Freitas / PR"
1637,133,"Travessa de Silva, 45, Santa Lúcia, 88230-653 Correia das Pedras / PI"
1638,2401,"Praça de Pinto, 7, Diamante, 33145108 da Paz da Mata / PE"
1639,1095,"Área Novais, 57, São Geraldo, 99515263 Peixoto / MG"
1640,1360,"Viaduto Brito, Vila Sumaré, 67790192 Macedo / AL"
1641,1890,"Lago Yan da Mota, 9, Ventosa, 20514-933 da Mota / GO"
1642,278,"Favela Fogaça, 44, Jardim Felicidade, 66502-588 da Rosa / PA"
1643,246,"Residencial Benjamin Alves, 71, Conjunto Lagoa, 90868066 das Neves / RS"
1644,2666,"Colônia Mateus Castro, 828, Lourdes, 06277737 Barbosa da Prata / PI"
1645,2913,"Largo Pereira, 90, Esplanada, 90781356 Rezende dos Dourados / PR"
1646,1204,"Chácara Ryan Monteiro, 82, Ouro Minas, 23124-571 Pires da Prata / SE"
1647,901,"Lagoa de da Cruz, Parque São José, 28648-026 Pinto Verde / AP"
1648,1863,"Via de Abreu, 94, Conjunto Novo Dom Bosco, 96631-851 Brito de Minas / MG"
1649,2596,"Avenida de Pinto, 46, Vila Cloris, 65905-040 Carvalho / MS"
1650,1268,"Rodovia da Mota, 505, Teixeira Dias, 85184-047 Pires Grande / SE"
1651,2246,"Vale de Rios, 2, Vila Puc, 84211592 Souza da Mata / PI"
1652,844,"Morro Cecília Montenegro, 79, Ventosa, 31541161 Novais / RN"
1653,1547,"Ladeira Sophia da Cruz, 3, União, 32515595 Nascimento da Mata / PB"
1654,279,"Loteamento da Rocha, 2, Novo Aarão Reis, 26062-611 da Cunha / RO"
1655,1737,"Área Carolina Brito, 26, Zilah Sposito, 33385-929 Santos de Silva / MS"
1656,166,"Jardim Lunna Caldeira, 27, Brasil Industrial, 18628347 Montenegro / SP"
1657,175,"Setor Sales, São Benedito, 76055-937 Duarte / MS"
1658,375,"Avenida de Jesus, 52, Conjunto Providencia, 13114486 Barbosa do Sul / MG"
1659,1511,"Área Stella Aparecida, 45, Sagrada Família, 68457597 Vasconcelos do Galho / MT"
1660,29,"Parque Nina Ribeiro, 557, Conjunto Celso Machado, 95679-650 da Rocha de Macedo / AM"
1661,1207,"Morro de Correia, 2, Alto Barroca, 57785047 Santos / PE"
1662,1265,"Aeroporto de Albuquerque, 1, Vila Cemig, 61879-069 Fonseca / MS"
1663,238,"Praça Nathan Santos, 46, Lindéia, 23681968 Almeida / AP"
1664,5,"Favela de Pastor, 42, Xangri-Lá, 31984-236 Pinto / PR"
1665,136,"Residencial Gabrielly Lopes, 4, Nossa Senhora Aparecida, 38635641 Azevedo Paulista / GO"
1666,2559,"Travessa Clara Vasconcelos, 427, Alto Vera Cruz, 07840-119 Ramos da Mata / DF"
1667,177,"Morro Raul Monteiro, 82, Vila Tirol, 86011-432 Teixeira de Rodrigues / RN"
1668,639,"Praça Alves, 37, Novo Tupi, 06701321 Almeida do Campo / TO"
1669,2433,"Pátio Gonçalves, 747, Vila Califórnia, 90510762 Garcia do Sul / RR"
1670,694,"Esplanada Fernando das Neves, 938, Cônego Pinheiro 2ª Seção, 21798175 Câmara Alegre / BA"
1671,1925,"Chácara de Lopes, Mirante, 55250-568 Carvalho / MA"
1672,2660,"Jardim João Lucas da Luz, 6, Vila Pilar, 29095014 Rezende / PE"
1673,333,"Feira Teixeira, 2, Acaba Mundo, 40872-297 Aragão / ES"
1674,2399,"Lago da Cruz, Leticia, 19546-474 Brito de Fonseca / PI"
1675,571,"Ladeira Ferreira, Santa Tereza, 86782-535 Santos de Cavalcante / SP"
1676,83,"Viaduto de da Mota, 20, Paulo Vi, 54681-425 da Mata / PI"
1677,2297,"Conjunto Brayan da Rocha, Milionario, 76495556 Pinto / DF"
1678,553,"Praça Ribeiro, 13, Antonio Ribeiro De Abreu 1ª Seção, 42831853 Pereira / RR"
1679,417,"Fazenda de Barros, 98, Boa União 2ª Seção, 39820-452 Sá de Andrade / SE"
1680,315,"Praia de Silveira, Vila Olhos D'água, 62604-879 Martins de Brito / PA"
1681,2905,"Jardim Maria Isis da Paz, 81, Vila Coqueiral, 80225-508 Araújo do Norte / CE"
1682,268,"Distrito Thales Borges, 6, Vila União, 70801-697 Mendes / PI"
1683,2489,"Pátio Silva, 644, Vila Antena, 58974-426 Silva / SE"
1684,2708,"Viaduto de Sousa, 14, Varzea Da Palma, 06040-067 Carvalho de Silveira / PR"
1685,475,"Jardim de Cirino, 7, Vila União, 37245-249 Porto / PE"
1686,827,"Quadra Laura Fogaça, Nossa Senhora Do Rosário, 15867-819 Costela / TO"
1687,411,"Feira Azevedo, Parque São José, 69972120 Araújo das Pedras / SE"
1688,1996,"Núcleo de da Cunha, 55, Braúnas, 96359499 da Mata / GO"
1689,1773,"Largo Ferreira, 8, São Bento, 64183246 Carvalho de Brito / MG"
1690,329,"Residencial Yago Caldeira, 9, Cachoeirinha, 42997282 Garcia / RN"
1691,472,"Quadra Vieira, 6, Ouro Minas, 30150541 da Cunha / RR"
1692,1940,"Rodovia Eloá da Conceição, 8, São Jorge 2ª Seção, 25140-671 Azevedo / RR"
1693,2940,"Residencial de Novaes, 29, Conjunto Taquaril, 16890287 Rocha / AC"
1694,1826,"Lago Abreu, 25, Pongelupe, 29092229 Garcia / SE"
1695,2054,"Área Maria Clara Ferreira, 956, Conjunto Califórnia Ii, 93260050 Rios de da Costa / GO"
1696,2979,"Chácara Rodrigues, 28, Barreiro, 18825-445 Borges de Abreu / RN"
1697,689,"Sítio Dom Fonseca, 58, Itatiaia, 53779835 Garcia Verde / AP"
1698,2212,"Sítio de Macedo, 9, Vila Pinho, 09437-297 Alves de Pinto / PE"
1699,418,"Quadra de das Neves, 121, Santa Margarida, 32257981 Nogueira Alegre / ES"
1700,567,"Fazenda Arthur Miguel Martins, 86, Santa Margarida, 36684223 da Mata dos Dourados / PE"
1701,1526,"Travessa Aparecida, 6, Vila Inestan, 87655-778 Ferreira de Minas / PA"
1702,2990,"Distrito Otávio Pereira, 68, Vila Madre Gertrudes 1ª Seção, 53928582 Cassiano / RS"
1703,1730,"Vale de Gomes, 18, Paraíso, 88965-126 Moura de Goiás / TO"
1704,2095,"Trevo Pinto, Outro, 99582-498 Aparecida dos Dourados / ES"
1705,533,"Loteamento Emanuelly Porto, 89, São Luiz, 15135-524 Ramos das Pedras / RO"
1706,331,"Morro Mariane Lopes, 36, Mineirão, 19776040 Fernandes / MG"
1707,2567,"Vereda Duarte, Vitoria, 83541208 Borges / PR"
1708,2075,"Rodovia da Mata, 93, Fazendinha, 83741-348 Melo da Mata / AL"
1709,144,"Sítio Pereira, 175, Boa União 1ª Seção, 95900-607 Guerra / ES"
1710,2992,"Esplanada Heloisa Vargas, 20, Lagoa, 26125-156 Lima / RJ"
1711,2266,"Viela de Azevedo, João Alfredo, 81254-228 Souza da Mata / RJ"
1712,1017,"Ladeira de Lopes, 598, Solar Do Barreiro, 44842-761 Leão / RR"
1713,387,"Quadra de Oliveira, 79, Vila São João Batista, 07308-094 Moraes / RJ"
1714,2987,"Parque Campos, 62, Gutierrez, 21004682 Carvalho / ES"
1715,1549,"Viaduto Anna Liz Pastor, 36, Biquinhas, 83359778 da Rocha do Sul / GO"
1716,1523,"Condomínio de Santos, 3, São Damião, 27434205 Cavalcanti / RO"
1717,2166,"Viela de Castro, 58, Acaba Mundo, 32802-985 Borges do Norte / PR"
1718,1328,"Parque de Macedo, 27, Novo São Lucas, 44318160 Siqueira / PB"
1719,2301,"Morro Letícia da Rosa, 279, Nova Esperança, 40824600 Abreu / MT"
1720,2863,"Trecho Oliveira, 431, Serra Verde, 05883-115 Pereira / AM"
1721,2343,"Trevo Casa Grande, 756, Olhos D'água, 50312-795 Siqueira Paulista / MA"
1722,2239,"Fazenda Danilo Farias, 2, Grotinha, 66296353 Borges / PE"
1723,1608,"Conjunto Benjamin Siqueira, Alto Vera Cruz, 13159492 da Costa / RS"
1724,1257,"Viela Cassiano, 5, Acaba Mundo, 90012-690 Correia / GO"
1725,992,"Vale de Jesus, 5, Piraja, 38393-324 Freitas da Prata / PB"
1726,2319,"Distrito de Andrade, 8, Barroca, 72084-202 Garcia de Cavalcanti / PE"
1727,2841,"Estrada Casa Grande, 83, Cidade Nova, 50801930 Borges da Serra / SC"
1728,375,"Núcleo Camargo, Pantanal, 41012009 Camargo / RJ"
1729,625,"Residencial Maria Helena Viana, 32, Conjunto Taquaril, 40556442 da Rocha / BA"
1730,2478,"Parque de Alves, 46, Minaslandia, 19142-259 Nascimento da Serra / RO"
1731,1660,"Loteamento Heloísa Costa, 690, Cônego Pinheiro 1ª Seção, 21610372 Moraes / AP"
1732,1493,"Passarela de Moreira, 2, Vila Santo Antônio Barroquinha, 01959-719 Lopes / AL"
1733,1162,"Feira Bernardo Vasconcelos, 74, Vila Nova Gameleira 3ª Seção, 88313-006 Araújo / BA"
1734,1446,"Vereda Letícia Moraes, 62, Rio Branco, 07954661 Martins de Pereira / GO"
1735,2071,"Área Cardoso, 15, Vila Maloca, 75068-876 Farias / ES"
1736,1531,"Estrada Carolina Cavalcanti, 22, Madre Gertrudes, 10240439 Moreira / CE"
1737,86,"Passarela Fogaça, 9, Gutierrez, 11094790 Moura da Prata / AP"
1738,33,"Vale Pimenta, 597, Jardinópolis, 95602441 Nunes de Sá / RJ"
1739,6,"Condomínio de Teixeira, 73, Carmo, 07201750 Campos / TO"
1740,587,"Quadra da Cunha, 47, Frei Leopoldo, 93389-874 Barros de Goiás / ES"
1741,1056,"Vereda de Araújo, 48, Olhos D'água, 01509298 Gomes / PR"
1742,2792,"Colônia Rios, 594, Xangri-Lá, 14236135 Moura / SP"
1743,2838,"Viaduto Heloísa Carvalho, Carlos Prates, 71620-018 Siqueira do Galho / PB"
1744,859,"Parque de Gomes, Sagrada Família, 35097193 Aragão / TO"
1745,2673,"Viaduto Joaquim Porto, 53, Bom Jesus, 53775-702 da Rocha de Minas / ES"
1746,561,"Favela de Rocha, 2, Conjunto Capitão Eduardo, 07967738 Dias de Gomes / GO"
1747,763,"Recanto Lívia Silveira, 8, Vila Bandeirantes, 18102-451 Ramos / PE"
1748,475,"Estrada Santos, São Salvador, 15097-008 Sá de Costa / PI"
1749,2006,"Colônia Rocha, 38, Jardinópolis, 04008304 Fonseca Grande / GO"
1750,1983,"Morro de Novais, 74, Barro Preto, 30247880 Pereira Paulista / AM"
1751,2731,"Parque de Moraes, 44, Vila Esplanada, 54786217 Cunha Grande / RO"
1752,516,"Setor Câmara, 64, Vila Bandeirantes, 67829-512 Ferreira / SP"
1753,1129,"Favela Pinto, Novo São Lucas, 74979-421 Farias / CE"
1754,1069,"Fazenda Casa Grande, 60, João Alfredo, 11145-534 Barbosa / SC"
1755,569,"Conjunto Marques, 10, São Geraldo, 56360022 Araújo de Brito / ES"
1756,168,"Largo de Vieira, 53, Barro Preto, 85574936 da Rosa das Flores / RN"
1757,706,"Viaduto Machado, 28, Unidas, 11939327 Siqueira / PR"
1758,2690,"Aeroporto Dias, 46, Vila Maloca, 49691985 da Cruz da Serra / AL"
1759,1439,"Vale Monteiro, Santo Agostinho, 43577-870 Pereira / AP"
1760,1326,"Praça Novaes, 30, Vila Oeste, 36727-416 Novaes / RJ"
1761,820,"Estrada Castro, 74, Céu Azul, 25814453 Câmara da Praia / ES"
1762,2592,"Estação Farias, 79, Anchieta, 20493439 Macedo dos Dourados / DF"
1763,390,"Condomínio de Barbosa, 11, Sion, 13844-805 Garcia de da Paz / PE"
1764,2055,"Estrada de Sousa, 90, Bela Vitoria, 26118444 da Paz / MG"
1765,2028,"Praia de Vasconcelos, 32, Manacas, 30380283 Monteiro / MS"
1766,593,"Trecho Casa Grande, 71, Vila Ipiranga, 12752681 Correia do Norte / AP"
1767,2590,"Avenida da Costa, 2, Universitário, 10918-353 Farias / RR"
1768,1030,"Fazenda Vieira, 766, Vila Aeroporto, 36408956 Costela Grande / RO"
1769,1315,"Núcleo Lima, 56, São Vicente, 46464115 Costa de Sampaio / PI"
1770,777,"Morro de Siqueira, 540, Tirol, 28003184 Montenegro Verde / MG"
1771,2601,"Fazenda Silva, 2, Ribeiro De Abreu, 04547750 Andrade de Rodrigues / RJ"
1772,475,"Morro de Campos, 33, Bonfim, 99520-243 Machado de Goiás / BA"
1773,2530,"Condomínio Antonella Mendes, 223, São Tomaz, 85510570 Costa das Pedras / AP"
1774,2748,"Parque da Cunha, 51, Nova Cintra, 44361429 Aparecida de Correia / AC"
1775,2828,"Setor Brito, 40, Dona Clara, 76839405 Barros / RN"
1776,996,"Estrada Joana Andrade, 490, Novo Santa Cecilia, 61439-185 Cirino / MG"
1777,1445,"Recanto de Souza, 4, Europa, 51725915 Ribeiro / BA"
1778,1636,"Praia Milena Viana, 862, Copacabana, 72673073 Silva Verde / PA"
1779,423,"Pátio Vinicius Nogueira, 94, Santa Branca, 10982-383 Siqueira / RN"
1780,1126,"Via de Novaes, 8, Gutierrez, 47514-985 Costela / RS"
1781,1589,"Rua Isis Monteiro, 43, Centro, 12403045 Souza / AM"
1782,2283,"Condomínio Stella das Neves, 41, Monte Azul, 68432-773 Cavalcanti de Mendes / AL"
1783,1462,"Parque da Mata, 29, Carlos Prates, 85017497 Carvalho do Campo / CE"
1784,132,"Favela Arthur Miguel Sousa, 877, Marmiteiros, 56931175 Porto do Campo / RO"
1785,2613,"Lago Amanda Câmara, 2, Lourdes, 03097698 Costa / PA"
1786,1360,"Morro da Mota, 52, Cidade Nova, 78195274 Brito / PI"
1787,949,"Passarela de Alves, 8, Comiteco, 76466-532 Macedo de Vasconcelos / ES"
1788,1615,"Recanto de Sousa, 97, Aeroporto, 83129326 Camargo / SP"
1789,139,"Vereda Moreira, Vila Minaslandia, 07671-574 da Cunha de Goiás / BA"
1790,1725,"Rua Costela, 88, São Salvador, 22387335 Cardoso / PE"
1791,2200,"Distrito de Cirino, 601, Santa Maria, 89305791 da Costa do Sul / RS"
1792,1107,"Aeroporto Daniel Rezende, 63, Tres Marias, 46878969 da Paz / PR"
1793,653,"Vereda de Camargo, 6, Santa Inês, 45416184 Alves do Amparo / MA"
1794,1073,"Aeroporto de Nascimento, 44, Vila Esplanada, 24135-438 Guerra / RO"
1795,192,"Núcleo Melo, 83, Jardim Montanhês, 96716400 da Cruz Verde / CE"
1796,1097,"Feira Guilherme Rocha, 45, Aguas Claras, 66002012 Pinto / CE"
1797,2961,"Área Pacheco, 304, Bernadete, 50322-864 Rocha / MA"
1798,326,"Fazenda Maria Luísa da Mata, 32, Jardim Montanhês, 37085308 Carvalho / SE"
1799,1372,"Parque de Araújo, 75, Itaipu, 95282-918 Campos da Serra / MG"
1800,2657,"Lago Silveira, 20, Santa Helena, 55560-273 Novaes / ES"
1801,1707,"Conjunto Rodrigo Cunha, 556, Gutierrez, 86660-424 Campos / SC"
1802,32,"Trevo de Costa, 25, Vila Aeroporto Jaraguá, 92562-647 da Paz Verde / SC"
1803,2779,"Setor Silveira, 1, Santa Inês, 97756-021 Silveira / AC"
1804,1093,"Fazenda Anna Liz Costa, 86, Das Industrias I, 99138-513 Ferreira / PE"
1805,929,"Estrada Olívia Silva, 809, Novo Tupi, 62794-214 Rodrigues / PB"
1806,2686,"Estrada Machado, 41, Havaí, 20641491 Moura / AM"
1807,2903,"Campo Azevedo, Grotinha, 83159-849 Jesus de Minas / AL"
1808,735,"Viaduto de Marques, 65, Betânia, 35280-315 Silveira da Mata / DF"
1809,1038,"Travessa Guilherme Cavalcante, Miramar, 66832284 Freitas de Castro / PA"
1810,1513,"Parque Guerra, Vila Inestan, 89807905 Ribeiro de Marques / MA"
1811,2146,"Rua Thales Alves, 42, Engenho Nogueira, 94201-806 Nogueira / MT"
1812,2597,"Conjunto de Caldeira, 22, Marçola, 27579833 Fernandes / MA"
1813,465,"Núcleo de Cardoso, Horto Florestal, 66686-103 Abreu de Martins / AL"
1814,701,"Área Freitas, 34, Vila Real 2ª Seção, 78450348 Melo / MT"
1815,2038,"Chácara de da Luz, 1, Vila Jardim Leblon, 33592-877 Castro das Flores / MG"
1816,817,"Rodovia de Vieira, 66, Buritis, 50826-501 Rocha / PE"
1817,2323,"Chácara de Caldeira, 36, Virgínia, 05940210 Rezende do Amparo / DF"
1818,2500,"Lago de Farias, 81, Tirol, 77541-316 Pacheco Grande / CE"
1819,2431,"Residencial Moreira, 2, Camponesa 1ª Seção, 49380-626 da Rocha / AP"
1820,303,"Vale de Moraes, Dona Clara, 70009588 Pinto das Pedras / RO"
1821,1672,"Setor de Teixeira, 91, Vila Cloris, 54447-966 da Mata da Praia / PR"
1822,1169,"Praça Luiz Fernando Machado, 9, Leonina, 60939107 Garcia / DF"
1823,2842,"Jardim de Freitas, 86, Marçola, 17327-559 Rocha das Flores / RJ"
1824,2779,"Lago Cavalcanti, 82, Nova Floresta, 27954-077 Pastor / MG"
1825,175,"Ladeira Théo Brito, 64, São Tomaz, 79073-930 Gomes das Flores / MT"
1826,1057,"Rodovia Pires, 31, Nossa Senhora De Fátima, 65938686 da Paz Grande / SP"
1827,22,"Fazenda de Farias, 96, Granja De Freitas, 72957-233 Alves / MS"
1828,124,"Setor Almeida, 339, Pedreira Padro Lopes, 35186-272 da Costa de Minas / PE"
1829,2486,"Chácara Alexandre Sales, 49, Maria Tereza, 15644211 Costa / RJ"
1830,650,"Praia Moura, 80, Jardim Montanhês, 21177-008 Lopes de Oliveira / CE"
1831,1350,"Sítio Ravi Lucca Montenegro, 77, Vila Fumec, 95180-463 Alves / AC"
1832,705,"Ladeira Cunha, 9, São Salvador, 81007549 Sousa de Peixoto / MA"
1833,1657,"Viela Rocha, 616, Araguaia, 31204301 Pacheco Grande / SE"
1834,960,"Núcleo Costa, 42, Brasil Industrial, 98095-436 da Cunha / CE"
1835,2389,"Loteamento Júlia Fonseca, 452, Monte Azul, 48774586 Fogaça das Pedras / PE"
1836,2248,"Quadra Ísis Macedo, 70, Buraco Quente, 38297774 Nascimento do Oeste / RJ"
1837,811,"Fazenda de da Cruz, 4, Morro Dos Macacos, 30948109 Aragão / RS"
1838,130,"Praça Joaquim Sales, 45, Indaiá, 34320617 Cirino / AP"
1839,2634,"Feira Aurora Moreira, 9, Barão Homem De Melo 3ª Seção, 81559-717 Silva do Oeste / CE"
1840,2225,"Setor Davi Miguel da Mota, 82, Parque São Pedro, 25561012 Novais / PA"
1841,777,"Setor Heloisa Campos, 32, Vila Pinho, 33414-938 Pinto de Gonçalves / DF"
1842,1860,"Trecho Bruno da Rosa, Aeroporto, 13191058 Gomes / SP"
1843,2240,"Lago Isabela das Neves, 66, Distrito Industrial Do Jatoba, 21605835 Casa Grande dos Dourados / TO"
1844,2697,"Campo Olívia Rios, 154, Boa União 2ª Seção, 45824-381 Lima / CE"
1845,1842,"Loteamento Théo Farias, 273, Castelo, 64623085 Guerra / RN"
1846,2430,"Alameda Júlia Borges, 22, Baleia, 35683863 Viana do Amparo / AP"
1847,2536,"Campo de Costela, 2, Vila Nova, 40341-148 Viana das Flores / RO"
1848,1372,"Viaduto Pastor, 2, Caetano Furquim, 34391395 Porto / PE"
1849,1420,"Via Ana Vitória Lima, 356, Jardim Guanabara, 49856248 Sá da Serra / RR"
1850,1496,"Largo Fogaça, 9, Vila Puc, 66785136 Jesus / MG"
1851,480,"Chácara André Sampaio, 9, Palmeiras, 13538351 Sales do Sul / MT"
1852,69,"Aeroporto de da Conceição, 7, Guarani, 41299-601 das Neves do Norte / MS"
1853,1716,"Quadra Eduarda Martins, Baleia, 94040-936 Marques / AP"
1854,1490,"Pátio Rios, 359, Bandeirantes, 62131309 Castro / CE"
1855,763,"Aeroporto Caldeira, 799, Prado, 75893076 Carvalho / AP"
1856,1966,"Área de Oliveira, 42, Tiradentes, 91937-535 Campos / PI"
1857,935,"Praça Siqueira, 4, Estrela Do Oriente, 61398-590 Machado / RR"
1858,2959,"Colônia Ester Caldeira, 210, Cabana Do Pai Tomás, 44509029 Viana / AM"
1859,2789,"Lagoa Dias, 54, Ouro Minas, 22651-188 da Luz da Praia / SE"
